id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote
1770096,Paradise,248,508143,Songwriterz,392456,Paradise,2020-06-07,en,vocal,female,,medium,"pop, latin","synthesizer, acousticguitar","happy, love, summer, voice",24219,492318,436,277,0,0,9.0
1772398,Waves (Cancer),223,528025,RENAE,268648,Waves (Cancer),2020-06-23,en,vocal,female,,low,"pop, electropop, synthpop",synthesizer,"vocal, peaceful, inspirational, voice",20926,996489,864,568,0,0,8.0
177570,Disco High,276,340035,UltraCat,26259,Disco High,2008-06-07,,instrumental,neutral,electric,medium,"disco, electronic, dance",,,104368,866063,722,292,7,1,7.5
1781142,Talk a Little,215,484695,Samie Bower,338185,Talk a Little,2020-07-21,en,vocal,male,,medium,"rnb, pop",synthesizer,"urban, vocal, love, voice",26245,829373,727,516,0,0,10.0
1781573,Heart of a Lion (Leo),232,528025,RENAE,274937,Heart of a Lion (Leo),2020-07-29,en,vocal,female,,medium,"pop, electropop, indiepop",,"vocal, peaceful, inspirational, voice",42976,1130587,1317,882,0,0,10.0
1784196,Yellow,190,531660,Sam Opoku,228720,Yellow,2020-08-07,en,vocal,,,medium,rnb,synthesizer,"love, romantic, vocal, voice",29445,450058,531,360,0,0,10.0
1785168,Criminal,204,483598,Axl &amp; Arth,301279,Criminal,2020-08-28,en,vocal,male,,medium,"pop, dance, rnb",piano,"vocal, urban, peaceful, voice",70570,1383156,1216,867,0,0,8.5
1791506,Okay,207,531660,Sam Opoku,242734,Okay,2020-10-06,en,vocal,male,,medium,"rnb, african, afrobeat","electricpiano, electroamplified","vocal, sexy, soft, voice",23337,664945,504,334,0,0,9.3333
1791799,Find A Way,165,474132,THE DLX,289890,Find A Way,2020-09-04,en,vocal,male,,medium,"rnb, pop, chillout","guitar, strings","love, melancholic, vocal, voice",36652,704777,720,535,0,0,8.6667
17954,Ventus Solaris,414,2278,Revolution Void,2534,Thread Soul,2006-08-14,,instrumental,neutral,electric,medium,"electronic, jazz, soul","bass, guitar","soft, jam",11271,279877,1637,1020,9,2,8.0
17955,Biomythos,136,2278,Revolution Void,2534,Thread Soul,2006-08-14,,instrumental,neutral,electric,medium,"breakbeat, electronic",bass,"groovy, upbeat, uprightbass",8329,119053,1722,1020,0,0,8.0
17959,City Lights at Night,270,2278,Revolution Void,2534,Thread Soul,2006-08-14,,instrumental,neutral,electric,medium,"hiphop, electronic","electricbass, electroamplified","groovy, energetic, scratching",16142,64404,1621,1061,0,0,8.0
17965,The Robot is Dreaming,216,2278,Revolution Void,2534,Thread Soul,2006-08-14,,instrumental,neutral,electric,medium,"chillout, breakbeat",,"psychedelic, soft, trippy, breaks",12627,442541,1563,1041,1,2,7.0
179675,Prévia do Amanhã,176,340120,Fluxo,26745,"FLUXO - Prévia Do Amanhã - Instrumental Session [PTDM 010, 2008]",2008-06-13,,instrumental,neutral,electric,medium,hiphop,"electricguitar, electroamplified",,33011,986958,294,146,5,0,8.0
179677,Balança,217,340120,Fluxo,26745,"FLUXO - Prévia Do Amanhã - Instrumental Session [PTDM 010, 2008]",2008-06-13,,instrumental,neutral,electric,medium,"triphop, hiphop",,"lounge, peaceful",95899,2751299,449,196,21,2,6.0
1797607,Karma (Libra),269,528025,RENAE,285420,Karma (Libra),2020-10-05,en,vocal,female,,medium,"electropop, indiepop",synthesizer,"happy, spiritual, vocal, voice",25259,946143,579,415,0,0,8.6667
1800901,Adi Rambo - Acelera,174,487833,Adi Rambo,400152,Adi Rambo - Acelera,2020-10-19,es,vocal,female,,high,"latin, tropicalhouse, electronic","marimba, percussion","summer, energetic, vocal, voice",11693,204997,196,134,0,0,9.0
1800917,Flowers Of September,181,533588,The Tangerine Club,196979,Old Fabric,2020-11-18,en,vocal,male,,medium,"indiepop, singersongwriter","acousticguitar, strings","love, peaceful, vocal, voice",50142,784144,505,343,0,0,10.0
1801400,Ocean,243,532768,David Davis,229129,Ocean,2020-10-21,en,vocal,male,,medium,"pop, soul","strings, piano","love, vocal, peaceful, voice",50441,1264705,1011,651,0,0,10.0
1806470,Glow in the Dark (Scorpio),227,528025,RENAE,289967,Glow in the Dark (Scorpio),2020-11-09,en,vocal,female,,medium,"pop, electropop, indiepop",,"vocal, dark, inspirational, voice",26924,994119,571,383,0,0,6.6667
1807193,Answer,159,495572,Square a Saw,341984,Answer,2020-11-13,en,vocal,female,,medium,pop,"guitar, strings","love, upbeat, vocal, voice",42973,791309,516,385,0,0,8.6667
1810081,I Know Now,264,531996,Xander Black,197840,Xander Black,2020-11-24,en,vocal,male,,medium,"singersongwriter, folk, indie",acousticguitar,"vocal, happy, romantic, voice",20890,495133,297,210,0,0,8.6667
181325,Fruhstuck - Be Careful EP - Angel,274,338426,Fruhstuck,27838,Be Carefull,2008-06-29,en,vocal,male,electric,medium,"pop, rock",,"acoustic, vocal, voice, neutral",4060,321625,270,91,6,4,8.0
181523,Heritage,324,340225,Peter Maze,27162,Blue Heaven,2008-06-20,,instrumental,neutral,electric,medium,"ambient, electronic",,"peaceful, lounge, neutral",15780,832808,297,125,4,0,8.0
1819049,Weightless,191,7063,Fresh Body Shop,198405,Exit,2020-12-27,en,vocal,male,,high,"indie, pop, rock","synthesizer, bass","energetic, fashion, vocal, voice",22508,607519,210,139,0,0,8.0
182066,Time Flux,236,2278,Revolution Void,27332,The Politics of Desire,2008-06-21,,instrumental,neutral,electric,medium,"breakbeat, electronic","acousticguitar, strings","groovy, energetic",5746,385238,635,337,8,0,7.0
182074,Scattered Knowledge,246,2278,Revolution Void,27332,The Politics of Desire,2008-06-21,,instrumental,neutral,electric,medium,"smoothjazz, electronic",,"lounge, peaceful, groovy",7213,541506,572,303,6,0,7.0
1820747,Dan Darnell - Right Now,151,502561,Dan Darnell,313155,Dan Darnell - Right Now,2021-01-02,,vocal,female,,high,"dance, pop, electropop","piano, drums","energetic, party, vocal, voice",27510,567457,233,145,0,0,9.0
18229,Ethereal Awakening,285,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"ambient, electronic, newage",,"spiritual, inspirational, spa",63261,434895,2446,1598,23,1,7.0
18230,Forever and Ever,270,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"chillout, electronic, filmscore",synthesizer,soft,25161,226610,2266,1542,9,1,6.0
18231,Floating,265,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"newage, ambient",,"peaceful, sad, spa",14684,180581,2164,1552,9,0,0.0
18232,Inside a Cocoon,330,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,acoustic,medium,"ambient, newage",,"nature, documentary, peaceful",29328,373690,2253,1624,6,0,7.3333
18233,Metamorphosis,241,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"ambient, electronic",synthesizer,"peaceful, meditative",10119,144759,2129,1571,3,0,8.0
1823379,Chocolate,189,525362,Alfonso Lugo,253357,Chocolate,2021-01-27,es,vocal,male,,high,"latin, pop",percussion,"love, sexy, vocal, voice",85029,1325450,683,455,0,0,10.0
18234,Second Awakening,320,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,verylow,ambient,synthesizer,"peaceful, acoustic, energetic, neutral",18858,173627,2288,1642,4,0,9.0
18235,Ethereal Void,251,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"ambient, newage, electronic",,"soft, peaceful, spiritual, neutral, easy",6868,116146,2077,1542,4,0,8.0
18236,Third Awakening,365,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"ambient, newage",synthesizer,peaceful,41134,377669,2253,1631,2,0,8.0
18237,Gathering Dusk,225,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"drone, darkambient, musicbed",,"sad, minimal",4872,38876,2053,1524,2,0,7.0
18238,Where the Dead Lay,210,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"drone, newage, electronic",synthesizer,"dark, horror, documentary",7377,41257,2042,1520,2,0,0.0
1823855,Losing Ground,178,527596,Luke Davids,198783,Self-Titled LP,2021-01-18,en,vocal,male,,high,poprock,"piano, strings","love, exciting, vocal, voice",11917,272326,113,71,0,0,8.0
18239,Cemetery,208,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"darkambient, drone, ambient",,"dark, horror, sad",10475,54749,2120,1541,3,0,0.0
18240,In Mist Shrouded,295,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"darkambient, ambient, electronic",synthesizer,"dark, horror",6075,44905,2069,1531,2,1,8.0
18241,Twisted Machinery,265,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"darkambient, drone, ambient",synthesizer,"dark, horror, easy",4834,30474,2031,1517,1,0,0.0
18242,Little People,255,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,"newage, ambient, electronic",,"peaceful, neutral, easy",5931,34109,2044,1511,1,0,6.0
18243,Hollow City,172,2741,Project Divinity,2572,Divinity,2006-08-20,,instrumental,neutral,electric,medium,chillout,synthesizer,"lounge, peaceful, soft",35425,557014,2211,1574,11,1,7.0
1826189,Not the One to Say (I Told You So) (24-bit Master),235,522492,Cole Powell,229701,Not the One to Say (I Told You So) (24-bit Master),2021-01-23,en,vocal,male,,medium,"pop, jazz, singersongwriter","piano, strings","love, sentimental, vocal, voice",451237,520291,299,194,0,0,8.0
1826504,Greedy - Kyrie Braxton,189,535813,Kyrie Braxton,229708,Greedy - Kyrie Braxton,2021-02-01,en,vocal,male,,medium,"dancehall, world",synthesizer,"love, sexy, vocal, voice",12578,203933,89,51,0,0,9.0
182659,Going Blind,222,340271,The Sway,27359,Going Blind EP,2008-06-22,en,vocal,male,electric,medium,"rock, alternativerock",,"acoustic, vocal, voice, neutral",27500,356560,268,98,6,3,8.6667
1831809,Lover,194,495572,Square a Saw,345413,Lover,2021-02-05,en,vocal,female,,medium,"electropop, pop, house",synthesizer,"love, groovy, vocal, voice",74238,1001497,551,397,0,0,10.0
1833213,Veronika Kosh - River  in the sky (Original),224,535903,Veronica,285589,Veronika Kosh - River  in the sky (Original),2021-02-10,en,vocal,female,,high,"progressivehouse, electronic",melodica,"vocal, energetic, abstract, voice",11657,186217,93,63,0,0,8.0
1833716,HOUSE PARTY .(Feat Fil Straughan ),202,531163,D JAY KOI,280676,HOUSE PARTY .(Feat Fil Straughan ),2021-02-12,en,vocal,male,,,"electrofunk, pop, funk","bass, acousticguitar","groovy, vocal, peaceful, voice",42254,961595,278,189,0,0,10.0
1833805,Beautiful Lounge,144,522305,Sergey Gulevich,412872,Beautiful Lounge,2021-02-12,,instrumental,,,high,"ambient, chillout, electronic","piano, strings","lounge, peaceful, sad",148787,619650,468,318,0,0,8.0
1834483,Erick Fill &amp; Alwaro - You'll Be Fine ft. Crushboys (Original Mix),208,503091,erickfill,332699,Erick Fill &amp; Alwaro - You'll Be Fine ft. Crushboys (Original,2021-02-15,en,vocal,male,,medium,"electropop, synthpop","saxophone, bass","80s, nostalgic, vocal, voice",90221,758611,852,634,0,0,10.0
1834866,Golden,207,371777,Neon NiteClub,269111,Golden,2021-02-16,en,vocal,male,,medium,"electropop, pop","vocoder, synthesizer","love, fun, vocal, voice",21401,294047,234,164,0,0,9.0
1834993,Pain(t) On Me,280,535912,Smoking With Poets,275248,Pain(t) On Me,2021-02-18,en,vocal,female,,medium,"indiepop, pop",synthesizer,"melancholic, drama, vocal, voice",122369,1519946,620,433,0,0,9.0
1840623,My Heart Blows Up (Explosions),219,347909,Anton Leuba,243247,My Heart Blows Up (Explosions),2021-03-10,en,vocal,male,,medium,"electropop, pop, electronic",synthesizer,"emotional, love, vocal, voice",176591,553450,214,146,0,0,9.0
1846022,Sax Is My Cardio,207,484482,Kuzinmuzin,372674,Sax Is My Cardio,2021-03-31,en,vocal,male,electric,high,"electrofunk, pop","saxophone, electricguitar","happy, contemporary, acoustic, voice",11047,406826,126,81,0,0,8.0
1847700,OZELLA-DREAMS,179,537868,OZELLA,230050,OZELLA-DREAMS,2021-04-08,,vocal,female,,medium,"rnb, soul","guitar, drums","love, vocal, peaceful, voice",15014,300183,131,77,0,0,9.0
1850249,Más Allá,243,538096,Vince Miranda,230089,Más Allá,2021-04-26,es,vocal,male,,low,"pop, latin","piano, strings","love, romantic, vocal, voice",332064,552170,222,157,0,0,9.0
1856494,Sax Is My Cardio (Remix),195,484482,Kuzinmuzin,373141,Sax Is My Cardio (Remix),2021-05-12,en,vocal,male,,high,"electropop, dance, electronic","saxophone, wind","party, upbeat, vocal, voice",164200,1345309,314,195,0,0,9.0
1857587,Meant To Be This Way,154,495572,Square a Saw,350555,Meant To Be This Way,2021-05-14,en,vocal,female,,medium,"pop, electronic, futurebass",synthesizer,"love, upbeat, vocal, voice",184386,726723,281,181,0,0,9.3333
1857622,Fell In Love With Summer,221,508143,Songwriterz,392953,Fell In Love With Summer,2021-05-11,en,vocal,male,,high,pop,"guitar, strings","summer, happy, vocal, voice",62944,748033,350,242,0,0,8.0
1858689,Gimme Love Feat Eric Maseko,171,531163,D JAY KOI,290197,Gimme Love Feat Eric Maseko,2021-05-19,en,vocal,male,electric,medium,"electrofunk, funk, soul","electricguitar, organ","groovy, acoustic, vocal, voice",16224,227506,101,70,0,0,9.0
1859499,Alone - Nehilo,167,539003,Nehilo,230172,Alone - Nehilo,2021-05-21,en,vocal,female,,high,"edm, electropop, pop",,"love, upbeat, vocal, voice",36916,298088,316,223,0,0,9.0
1859666,Magical Romance,258,533079,House Of Dawn,201667,House Of Dawn - Magical Romance,2021-05-21,en,vocal,male,,,"poprock, rock","guitar, strings","emotional, love, vocal, voice",21082,244942,461,335,0,0,10.0
1859928,Monday 8am,217,457573,Kinematic,329599,Monday 8am,2021-06-01,en,vocal,male,,medium,"singersongwriter, folk","guitar, strings","peaceful, contemporary, vocal, voice",26025,247453,485,367,0,0,7.3333
1860165,Athens,249,476085,Pierce Murphy,201715,Through The Olive Branches,2021-05-24,en,vocal,male,,high,"soul, jazz, folk",,"vocal, fun, groovy, voice",10223,259367,113,78,0,0,7.0
1860716,B U R N,239,5611,Bessonn&amp;sa,326129,B U R N,2021-05-27,en,vocal,male,,high,pop,"electricguitar, drums","retro, sexy, vocal, voice",34782,441906,396,263,0,0,9.3333
1861886,Erase,249,539137,Maury111,253647,Erase,2021-06-03,en,vocal,male,,high,"electronic, electropop",synthesizer,"contemporary, melancholic, vocal, voice",11933,287933,153,103,0,0,8.0
1863814,Work N' Play,200,484695,Samie Bower,447171,Work N' Play,2021-07-01,en,vocal,male,,,"hiphop, rnb",,"vocal, peaceful, upbeat, voice",28881,266781,524,377,0,0,10.0
1868922,Dame Más (acoustic),245,525362,Alfonso Lugo,447520,Dame Más (acoustic),2021-07-05,es,vocal,male,,medium,"latin, pop","acousticguitar, strings","love, romantic, vocal, voice",54328,511908,337,226,0,0,8.0
186949,The Accident,83,2309,Paper Plane Pilots,27956,Demo 2008,2008-07-02,en,instrumental,male,electric,veryhigh,"rock, indie",guitar,"acoustic, energetic, instrumental, neutral",10776,483243,329,95,2,1,6.0
1870094,Confession,147,540036,Quesabe,448067,CONFESSION_MASTER,2021-07-08,fr,vocal,male,,,"rnb, hiphop","harp, strings","urban, peaceful, vocal, voice",74700,500978,612,439,0,0,10.0
1870772,Blind girl (feat. Dia Yiannopoulou),227,340121,zero-project,448329,Free yourself,2021-07-10,en,vocal,female,,verylow,"jazz, soul","piano, strings","emotional, film, vocal, voice",22007,248715,485,337,0,0,9.0
1875141,Inspiring Cinematic Piano (Version 1),96,500457,makesound,450383,Hopeful Uplifting Inspirational Cinematic,2021-08-04,,instrumental,,,medium,"filmscore, classical, neoclassical","piano, strings","sentimental, drama",23362,255969,667,506,0,0,8.8
1875943,Around The Corner,104,462185,Infraction,450638,Around The Corner,2021-08-04,,instrumental,male,,high,"deephouse, dance, house","guitar, strings","uplifting, adventure, energetic",29173,242909,416,302,0,0,10.0
1876086,Love of My Life,161,540229,Ben Lvcas,450676,Love of My Life,2021-08-04,en,vocal,female,,high,"edm, pop, electronic",,"vocal, powerful, voice",299758,956757,871,614,0,0,8.8
187621,La ultima suerte,326,340494,Chewbaska,28044,Chewbaska - The Shape of Ska to come,2008-07-03,fr,vocal,male,electric,medium,"ska, rock, dub",,"acoustic, vocal, happy, voice",47573,554589,415,217,1,0,8.0
187625,Tequilight,151,340494,Chewbaska,28044,Chewbaska - The Shape of Ska to come,2008-07-03,,instrumental,neutral,electric,medium,"rock, ska, reggae",,happy,28470,423433,399,213,7,0,8.0
1876747,"YO QUIERO BEBER - Pueto pa lo mio records Presenta - Marshall Aquicci ft AllGenius - (Musica urbana, latin, latin urban, bass)",192,480445,PUETO PA LO MIO RECORDS,451723,YO QUIERO BEBER - Pueto pa lo mio records Presenta - Marshall Aq,2021-08-14,es,vocal,male,,medium,latin,acousticbass,"vocal, energetic, voice",161033,324341,175,120,0,0,8.0
1879171,Molotov Heart,247,2936,Radio Nowhere,452261,Elevation Sessions,2021-08-21,en,vocal,male,,medium,"rock, classicrock, poprock","electricguitar, electroamplified","love, vocal, happy, acdc, voice",55109,602956,741,499,0,0,9.3333
1879649,Un Ratito Nama (Prod: Duran The Coach),180,523617,Lessky,452244,Un Ratito Nama (Prod: Duran The Coach),2021-08-21,es,vocal,male,,medium,"reggaeton, latin",synthesizer,"emotional, vocal, happy, voice",39380,391810,273,179,0,0,9.0
1881164,Una Noche,188,484494,MAKKENZIE,453006,Una Noche,2021-08-29,es,vocal,male,,medium,"african, afrobeat, world",percussion,"love, groovy, vocal, voice",18264,232598,77,46,0,0,8.0
188194,g laporte saxo  fifi drums,271,340546,Georges Laporte,28207,compil   DRAG SAX AND ROCK'N HOP,2008-07-06,,instrumental,,,medium,jazz,"guitar, drums",,10012,187236,82,43,3,0,8.0
1882706,Julius Marx - Vices,196,522243,Julius Marx,453525,Julius Marx - Vices,2021-09-05,en,vocal,male,,high,"indie, pop, folk","piano, strings","love, happy, vocal, voice",100151,927056,408,267,0,0,8.0
1882761,No Rest Or Endless Rest,273,529425,Lisofv,453562,Gateway To The Real World,2021-09-13,,vocal,,,medium,"downtempo, 8bit, filmscore","electricpiano, drums","peaceful, abstract, vocal, voice",176647,1393350,1307,930,0,0,8.0
1882821,Tantalizing Youth,252,338440,Social Square,453609,Songs vs. Life,2021-09-30,en,vocal,male,,,"indierock, rock","guitar, drums","contemporary, upbeat, vocal, voice",53601,719005,557,386,0,0,10.0
1882912,Bebe go,177,510363,P Steve Officiel,453642,Vision,2021-09-06,fr,vocal,male,,medium,"dancehall, reggaeton, latin",synthesizer,"love, sexy, vocal, voice",20207,293860,187,125,0,0,9.0
1884527,The Deep,144,359034,Anitek,454439,DEADSPACE,2021-09-16,,vocal,,,medium,"electronica, electronic, house",synthesizer,"energetic, abstract, vocal, voice",279527,1357857,1323,928,0,0,7.3333
